order_id,user_id,date,region,city,platform,traffic_source,category,product_name,price,quantity,discount,payment_method,delivery_days,is_returned,rating,revenue
50192,1580,2024-07-10,Volgograd Oblast,Volgograd,App,Direct,beauty,Makeup Palette,43.78,1,0,Credit,3,0,4.8,43.78
50193,1105,2024-07-11,Primorsky Krai,Vladivostok,App,Paid Search,beauty,Face Serum,46.07,2,0,Cash,4,0,4.2,92.14
50194,1706,2024-07-12,Nizhny Novgorod Oblast,Nizhny Novgorod,App,Social,books,Python Book,44.72,2,0,SBP,3,0,4.5,89.44
50195,1721,2024-07-13,Kemerovo Oblast,Kemerovo,App,Email,clothes,Winter Hoodie,65.48,2,10,SBP,3,0,4.6,130.96
50196,1849,2024-07-14,Nizhny Novgorod Oblast,Nizhny Novgorod,App,Organic Search,clothes,Basic T-Shirt,30.41,2,0,Cash,3,0,4.5,60.82
50197,1768,2024-07-15,Udmurtia,Izhevsk,App,Paid Search,books,Notebook Set,17.59,1,0,SBP,4,0,4.2,17.59
50198,1065,2024-07-16,Kaliningrad Oblast,Kaliningrad,App,Organic Search,auto,Dash Camera,161.57,2,15,Credit,2,0,4.7,323.14
50199,1050,2024-07-17,Sverdlovsk Oblast,Yekaterinburg,App,Social,auto,Phone Holder,26.46,1,10,Card,2,0,4.7,26.46
50200,1281,2024-07-18,Krasnodar Krai,Krasnodar,App,Email,clothes,Winter Hoodie,114.33,1,12,Card,4,1,4.0,114.33
50201,1002,2024-07-19,Saratov Oblast,Saratov,App,Marketplace,sports,Bicycle Helmet,42.09,1,12,Cash,3,0,5.0,42.09
50202,1393,2024-07-20,Chelyabinsk Oblast,Chelyabinsk,App,Organic Search,electronics,Smartphone Samsung,325.94,2,25,Card,3,1,4.0,651.88
50203,1009,2024-07-21,Yaroslavl Oblast,Yaroslavl,App,Social,books,Python Book,32.51,2,0,Cash,3,0,4.6,65.02
50204,1748,2024-07-22,Omsk Oblast,Omsk,Web,Email,sports,Yoga Mat,36.91,1,3,Credit,4,1,3.7,36.91
50205,1675,2024-07-23,Bashkortostan,Ufa,Web,Email,auto,Dash Camera,84.5,1,10,SBP,2,0,4.4,84.5
50206,1073,2024-07-24,Sverdlovsk Oblast,Yekaterinburg,Web,Social,beauty,Perfume,118.03,2,3,Card,2,0,4.8,236.06
50207,1015,2024-07-25,Bashkortostan,Ufa,App,Paid Search,auto,Phone Holder,20.83,1,7,SBP,3,0,4.6,20.83
50208,1631,2024-07-26,Sverdlovsk Oblast,Yekaterinburg,Mobile,Organic Search,electronics,Laptop Lenovo IdeaPad,765.91,1,7,Cash,2,0,4.6,765.91
50209,1318,2024-07-27,Samara Oblast,Samara,App,Email,electronics,Laptop Lenovo IdeaPad,867.33,1,10,Credit,3,0,4.3,867.33
50210,1013,2024-07-28,Yaroslavl Oblast,Yaroslavl,App,Direct,auto,Phone Holder,25.25,1,0,Cash,2,0,4.4,25.25
50211,1121,2024-01-01,Kaliningrad Oblast,Kaliningrad,Mobile,Paid Search,electronics,Smart Watch,175.91,1,5,Card,3,0,4.2,175.91
50212,1377,2024-01-02,Perm Krai,Perm,Web,Social,books,Cookbook,25.25,1,7,Cash,3,0,4.8,25.25
50213,1037,2024-01-03,Samara Oblast,Samara,App,Paid Search,kids,Lego Set,70.81,1,0,Credit,1,0,5.0,70.81
50214,1048,2024-01-04,Novosibirsk Oblast,Novosibirsk,Mobile,Social,sports,Dumbbells Set,79.38,1,10,Credit,4,0,4.4,79.38
50215,1476,2024-01-05,Tatarstan,Kazan,Web,Social,books,Cookbook,23.44,1,3,SBP,2,0,4.6,23.44
50216,1010,2024-01-06,Khabarovsk Krai,Khabarovsk,Web,Paid Search,auto,Phone Holder,25.57,1,7,SBP,4,0,4.7,25.57
50217,1287,2024-01-07,Moscow,Moscow,Web,Marketplace,kids,Toy Car,26.88,4,7,Card,4,0,4.4,107.52
50218,1064,2024-01-08,Saint Petersburg,Saint Petersburg,Web,Social,auto,Motor Oil,45.67,1,10,Credit,1,0,4.5,45.67
50219,1140,2024-01-09,Volgograd Oblast,Volgograd,App,Social,auto,Phone Holder,24.47,2,5,Card,2,0,4.7,48.94
50220,1827,2024-01-10,Krasnodar Krai,Sochi,App,Organic Search,electronics,Smart Watch,150.46,2,7,SBP,1,1,4.0,300.92
50221,1179,2024-01-11,Tomsk Oblast,Tomsk,App,Social,clothes,Basic T-Shirt,21.56,3,7,Card,4,0,4.6,64.68
50222,1382,2024-01-12,Tyumen Oblast,Tyumen,App,Direct,books,Business Book,35.25,1,15,Card,3,0,4.6,35.25
50223,1473,2024-01-13,Khabarovsk Krai,Khabarovsk,App,Direct,clothes,Basic T-Shirt,23.95,2,0,Card,5,1,3.3,47.9
50224,1153,2024-01-14,Rostov Oblast,Rostov-on-Don,Web,Organic Search,auto,Motor Oil,40.48,1,5,Card,4,0,4.4,40.48
50225,1539,2024-01-15,Krasnoyarsk Krai,Krasnoyarsk,Web,Organic Search,clothes,Zara Jacket,126.51,1,5,Cash,4,0,4.6,126.51
50226,1327,2024-01-16,Saratov Oblast,Saratov,Mobile,Marketplace,auto,Car Vacuum,48.59,1,20,Cash,2,0,4.6,48.59
50227,1836,2024-01-17,Moscow,Moscow,App,Organic Search,auto,Dash Camera,116.85,4,25,Card,3,0,4.8,467.4
50228,1606,2024-01-18,Udmurtia,Izhevsk,Web,Organic Search,auto,Phone Holder,19.19,2,3,Card,2,0,4.4,38.38
50229,1617,2024-01-19,Kaliningrad Oblast,Kaliningrad,Web,Email,clothes,Zara Jacket,161.42,4,10,Cash,4,1,3.8,645.68
50230,1601,2024-01-20,Moscow,Moscow,App,Paid Search,beauty,Face Serum,40.56,2,20,Cash,2,1,3.7,81.12
50231,1448,2024-01-21,Udmurtia,Izhevsk,Mobile,Social,electronics,Wireless Headphones,95.41,1,5,Credit,2,0,5.0,95.41
50232,1587,2024-01-22,Saratov Oblast,Saratov,App,Paid Search,home,Desk Lamp,44.41,2,5,Credit,3,0,4.7,88.82
50233,1244,2024-01-23,Kemerovo Oblast,Kemerovo,App,Social,auto,Car Vacuum,59.07,1,10,SBP,4,0,4.5,59.07
50234,1111,2024-01-24,Perm Krai,Perm,Web,Marketplace,electronics,Laptop Lenovo IdeaPad,736.64,1,5,Card,3,0,4.7,736.64
50235,1704,2024-01-25,Saint Petersburg,Saint Petersburg,Mobile,Organic Search,sports,Dumbbells Set,96.03,1,0,Cash,1,0,4.7,96.03
50236,1096,2024-01-26,Rostov Oblast,Rostov-on-Don,App,Social,beauty,Face Serum,33.91,1,18,SBP,3,0,4.7,33.91
50237,1714,2024-01-27,Krasnoyarsk Krai,Krasnoyarsk,Web,Organic Search,auto,Motor Oil,48.85,3,0,SBP,4,0,4.6,146.55
50238,1615,2024-01-28,Volgograd Oblast,Volgograd,App,Organic Search,home,Vacuum Cleaner,204.82,1,5,Credit,2,0,4.7,204.82
50239,1658,2024-01-29,Sverdlovsk Oblast,Yekaterinburg,App,Social,electronics,Smartphone Samsung,544.93,1,15,Credit,1,0,4.7,544.93
50240,1100,2024-01-30,Rostov Oblast,Rostov-on-Don,App,Organic Search,sports,Dumbbells Set,68.44,1,15,Card,3,0,4.6,68.44
50241,1587,2024-01-31,Volgograd Oblast,Volgograd,Mobile,Paid Search,sports,Dumbbells Set,71.6,1,10,Cash,4,0,4.4,71.6
50242,1460,2024-02-01,Chelyabinsk Oblast,Chelyabinsk,Mobile,Marketplace,home,Bed Linen Set,44.53,1,10,Cash,4,0,4.5,44.53
50243,1745,2024-02-02,Rostov Oblast,Rostov-on-Don,App,Organic Search,auto,Phone Holder,18.01,1,15,Card,4,0,4.8,18.01
50244,1154,2024-02-03,Tatarstan,Kazan,Web,Social,sports,Dumbbells Set,90.02,1,12,Cash,1,0,4.4,90.02
50245,1586,2024-02-04,Khabarovsk Krai,Khabarovsk,Mobile,Paid Search,clothes,Basic T-Shirt,30.43,2,18,Credit,5,0,4.3,60.86
50246,1276,2024-02-05,Saint Petersburg,Saint Petersburg,App,Paid Search,home,Bed Linen Set,70.56,1,18,SBP,2,0,4.6,70.56
50247,1329,2024-02-06,Moscow,Moscow,App,Organic Search,sports,Running Shoes,164.37,4,3,SBP,1,0,5.0,657.48
50248,1068,2024-02-07,Yaroslavl Oblast,Yaroslavl,App,Email,sports,Bicycle Helmet,59.46,1,10,SBP,2,0,4.7,59.46
50249,1722,2024-02-08,Kaliningrad Oblast,Kaliningrad,Web,Paid Search,beauty,Perfume,179.5,2,15,Cash,4,0,4.8,359.0
50250,1565,2024-02-09,Samara Oblast,Samara,App,Marketplace,sports,Dumbbells Set,100.6,1,7,SBP,1,0,4.8,100.6
50251,1212,2024-02-10,Bashkortostan,Ufa,Web,Marketplace,electronics,Wireless Headphones,98.9,2,15,SBP,3,0,4.8,197.8
50252,1313,2024-02-11,Saratov Oblast,Saratov,Mobile,Marketplace,sports,Bicycle Helmet,38.98,2,10,SBP,4,0,4.5,77.96
50253,1384,2024-02-12,Voronezh Oblast,Voronezh,App,Email,auto,Dash Camera,89.76,2,7,SBP,3,0,4.8,179.52
50254,1784,2024-02-13,Nizhny Novgorod Oblast,Nizhny Novgorod,App,Social,clothes,Winter Hoodie,67.61,1,12,Cash,3,1,3.8,67.61
50255,1586,2024-02-14,Altai Krai,Barnaul,Web,Marketplace,electronics,Smart Watch,188.51,1,20,Cash,2,0,4.9,188.51
50256,1186,2024-02-15,Perm Krai,Perm,Web,Marketplace,kids,Kids Backpack,38.9,2,10,SBP,4,0,4.2,77.8
50257,1315,2024-02-16,Krasnodar Krai,Krasnodar,Web,Paid Search,beauty,Hair Dryer,82.11,2,5,Credit,4,0,4.6,164.22
50258,1200,2024-02-17,Orenburg Oblast,Orenburg,App,Social,auto,Dash Camera,87.73,1,10,Card,2,0,4.5,87.73
50259,1733,2024-02-18,Kemerovo Oblast,Kemerovo,App,Email,clothes,Adidas Sneakers,92.18,1,10,Cash,5,0,4.3,92.18
50260,1799,2024-02-19,Udmurtia,Izhevsk,Web,Email,electronics,Wireless Headphones,121.94,1,15,Card,3,0,4.6,121.94
50261,1693,2024-02-20,Krasnodar Krai,Sochi,App,Organic Search,clothes,Winter Hoodie,92.19,1,0,Card,2,0,5.0,92.19
50262,1467,2024-02-21,Saratov Oblast,Saratov,Web,Social,kids,Kids Backpack,31.16,1,5,SBP,3,0,4.7,31.16
50263,1135,2024-02-22,Voronezh Oblast,Voronezh,App,Organic Search,auto,Phone Holder,19.86,3,20,Cash,2,0,4.7,59.58
50264,1670,2024-02-23,Yaroslavl Oblast,Yaroslavl,App,Marketplace,electronics,Smartphone Samsung,773.53,1,10,Card,5,0,4.6,773.53
50265,1679,2024-02-24,Saint Petersburg,Saint Petersburg,App,Direct,clothes,Winter Hoodie,73.91,1,12,SBP,1,0,4.5,73.91
50266,1536,2024-02-25,Krasnoyarsk Krai,Krasnoyarsk,App,Direct,clothes,Zara Jacket,131.84,1,15,Cash,3,0,4.7,131.84
50267,1588,2024-02-26,Bashkortostan,Ufa,App,Paid Search,clothes,Adidas Sneakers,115.29,3,5,Credit,4,0,4.5,345.87
50268,1041,2024-02-27,Krasnodar Krai,Sochi,Web,Direct,auto,Car Vacuum,71.28,1,25,SBP,3,0,4.7,71.28
50269,1449,2024-02-28,Bashkortostan,Ufa,App,Direct,books,Cookbook,19.61,1,18,SBP,3,0,4.5,19.61
50270,1817,2024-02-29,Altai Krai,Barnaul,Web,Email,kids,Board Game,23.67,1,15,Cash,3,0,4.4,23.67
50271,1627,2024-03-01,Krasnodar Krai,Krasnodar,Mobile,Email,electronics,Laptop Lenovo IdeaPad,621.76,1,10,Card,2,0,4.8,621.76
50272,1786,2024-03-02,Kemerovo Oblast,Kemerovo,App,Organic Search,clothes,Zara Jacket,100.36,1,5,Cash,3,0,5.0,100.36
50273,1056,2024-03-03,Volgograd Oblast,Volgograd,App,Marketplace,books,Python Book,33.17,2,5,Card,4,0,4.3,66.34
50274,1413,2024-03-04,Saratov Oblast,Saratov,Web,Email,auto,Motor Oil,31.77,1,25,Cash,4,0,4.6,31.77
50275,1001,2024-03-05,Tatarstan,Kazan,App,Organic Search,beauty,Makeup Palette,46.26,1,12,Card,3,0,4.8,46.26
50276,1574,2024-03-06,Orenburg Oblast,Orenburg,Mobile,Paid Search,clothes,Adidas Sneakers,97.38,3,5,Credit,4,0,4.6,292.14
50277,1047,2024-03-07,Kaliningrad Oblast,Kaliningrad,App,Marketplace,clothes,Winter Hoodie,61.95,2,20,Cash,3,0,4.9,123.9
50278,1776,2024-03-08,Chelyabinsk Oblast,Chelyabinsk,App,Paid Search,electronics,Smart Watch,132.82,2,3,Credit,3,0,4.5,265.64
50279,1444,2024-03-09,Saint Petersburg,Saint Petersburg,Web,Organic Search,auto,Car Vacuum,61.23,1,20,Credit,3,0,4.7,61.23
50280,1624,2024-03-10,Stavropol Krai,Stavropol,Web,Email,beauty,Perfume,108.85,1,10,Cash,4,0,4.3,108.85
50281,1322,2024-03-11,Samara Oblast,Samara,Mobile,Organic Search,sports,Running Shoes,133.91,1,18,Cash,1,0,4.6,133.91
50282,1780,2024-03-12,Sverdlovsk Oblast,Yekaterinburg,Web,Marketplace,home,Desk Lamp,37.88,4,3,SBP,1,0,4.6,151.52
50283,1205,2024-03-13,Primorsky Krai,Vladivostok,Web,Paid Search,beauty,Makeup Palette,44.0,2,10,SBP,5,0,4.4,88.0
50284,1692,2024-03-14,Udmurtia,Izhevsk,Web,Email,kids,Board Game,32.71,1,15,Cash,5,1,3.7,32.71
50285,1566,2024-03-15,Yaroslavl Oblast,Yaroslavl,App,Marketplace,clothes,Winter Hoodie,57.2,3,5,Card,5,0,4.2,171.6
50286,1795,2024-03-16,Moscow,Moscow,Web,Organic Search,kids,Kids Backpack,49.64,2,10,Cash,2,0,4.4,99.28
50287,1006,2024-03-17,Nizhny Novgorod Oblast,Nizhny Novgorod,App,Email,sports,Bicycle Helmet,56.93,1,5,SBP,2,0,4.8,56.93
50288,1075,2024-03-18,Omsk Oblast,Omsk,App,Social,clothes,Zara Jacket,125.27,1,15,SBP,3,0,5.0,125.27
50289,1301,2024-03-19,Irkutsk Oblast,Irkutsk,Web,Paid Search,home,Vacuum Cleaner,178.81,1,5,Cash,5,0,4.2,178.81
50290,1699,2024-03-20,Udmurtia,Izhevsk,Mobile,Marketplace,clothes,Winter Hoodie,47.44,1,20,SBP,2,0,4.4,47.44
50291,1668,2024-03-21,Tyumen Oblast,Tyumen,App,Paid Search,auto,Car Vacuum,99.6,2,10,Cash,2,0,4.6,199.2
50292,1211,2024-03-22,Perm Krai,Perm,App,Paid Search,beauty,Face Serum,37.29,1,10,Credit,4,0,4.8,37.29
50293,1842,2024-03-23,Saratov Oblast,Saratov,Web,Email,books,Python Book,29.46,1,0,Cash,3,1,4.1,29.46
50294,1718,2024-03-24,Stavropol Krai,Stavropol,App,Organic Search,home,Bed Linen Set,86.62,1,10,Card,2,0,4.4,86.62
50295,1547,2024-03-25,Bashkortostan,Ufa,App,Marketplace,auto,Car Vacuum,49.46,2,7,Cash,2,0,4.8,98.92
50296,1569,2024-03-26,Krasnodar Krai,Sochi,Mobile,Email,kids,Board Game,31.64,3,18,Cash,2,1,3.5,94.92
50297,1165,2024-03-27,Krasnodar Krai,Krasnodar,Web,Direct,electronics,Smart Watch,151.68,3,5,Cash,2,0,4.8,455.04
50298,1075,2024-03-28,Novosibirsk Oblast,Novosibirsk,App,Email,clothes,Adidas Sneakers,130.01,1,15,SBP,4,0,4.5,130.01
50299,1326,2024-03-29,Volgograd Oblast,Volgograd,App,Paid Search,electronics,Laptop Lenovo IdeaPad,678.71,1,12,Credit,4,0,4.7,678.71
50300,1758,2024-03-30,Omsk Oblast,Omsk,Web,Email,sports,Running Shoes,112.31,1,7,Credit,4,0,4.5,112.31
50301,1288,2024-03-31,Samara Oblast,Samara,Web,Social,books,Business Book,33.78,1,5,Cash,2,0,4.6,33.78
50302,1605,2024-04-01,Altai Krai,Barnaul,Web,Marketplace,beauty,Hair Dryer,53.99,1,10,Cash,5,0,4.4,53.99
50303,1476,2024-04-02,Stavropol Krai,Stavropol,Web,Paid Search,electronics,Wireless Headphones,89.0,1,3,Card,3,0,4.3,89.0
50304,1150,2024-04-03,Tyumen Oblast,Tyumen,Web,Paid Search,sports,Bicycle Helmet,60.46,1,0,Credit,2,0,4.5,60.46
50305,1665,2024-04-04,Bashkortostan,Ufa,App,Social,electronics,Smart Watch,202.14,3,5,SBP,2,1,3.9,606.42
50306,1258,2024-04-05,Krasnodar Krai,Krasnodar,Web,Social,clothes,Adidas Sneakers,125.44,1,5,Credit,1,1,3.7,125.44
50307,1659,2024-04-06,Stavropol Krai,Stavropol,App,Social,home,Bed Linen Set,54.67,1,10,SBP,3,1,4.0,54.67
50308,1605,2024-04-07,Sverdlovsk Oblast,Yekaterinburg,App,Marketplace,electronics,Smartphone Samsung,515.15,1,5,Cash,4,0,4.7,515.15
50309,1185,2024-04-08,Saratov Oblast,Saratov,App,Email,books,Python Book,37.65,1,0,Credit,3,0,4.6,37.65
50310,1421,2024-04-09,Krasnoyarsk Krai,Krasnoyarsk,Mobile,Marketplace,auto,Car Vacuum,59.18,1,7,Cash,6,0,4.2,59.18
50311,1112,2024-04-10,Orenburg Oblast,Orenburg,Web,Paid Search,clothes,Zara Jacket,110.15,1,7,Card,3,0,4.6,110.15
50312,1494,2024-04-11,Sverdlovsk Oblast,Yekaterinburg,Web,Paid Search,beauty,Makeup Palette,39.88,1,0,Cash,3,0,4.4,39.88
50313,1809,2024-04-12,Altai Krai,Barnaul,Mobile,Marketplace,clothes,Basic T-Shirt,25.0,1,0,Credit,3,0,4.6,25.0
50314,1727,2024-04-13,Bashkortostan,Ufa,App,Social,clothes,Basic T-Shirt,25.2,2,5,Card,4,0,4.4,50.4
50315,1434,2024-04-14,Khabarovsk Krai,Khabarovsk,App,Email,beauty,Face Serum,42.98,1,0,SBP,4,0,4.4,42.98
50316,1793,2024-04-15,Krasnoyarsk Krai,Krasnoyarsk,Web,Organic Search,home,Bed Linen Set,59.79,1,10,Credit,1,0,4.7,59.79
50317,1701,2024-04-16,Yaroslavl Oblast,Yaroslavl,Web,Organic Search,electronics,Laptop Lenovo IdeaPad,785.85,1,10,Card,3,0,4.3,785.85
50318,1411,2024-04-17,Rostov Oblast,Rostov-on-Don,Web,Email,sports,Bicycle Helmet,50.82,1,5,SBP,2,0,4.9,50.82
50319,1614,2024-04-18,Kaliningrad Oblast,Kaliningrad,Mobile,Email,auto,Car Vacuum,63.48,1,12,Cash,4,1,3.6,63.48
50320,1531,2024-04-19,Krasnoyarsk Krai,Krasnoyarsk,App,Marketplace,electronics,Laptop Lenovo IdeaPad,578.68,1,15,Card,3,0,4.8,578.68
50321,1414,2024-04-20,Yaroslavl Oblast,Yaroslavl,Web,Marketplace,clothes,Basic T-Shirt,28.86,1,20,Card,2,0,4.9,28.86
50322,1711,2024-04-21,Samara Oblast,Samara,Web,Paid Search,home,Coffee Machine,143.33,2,20,Credit,4,0,4.2,286.66
50323,1226,2024-04-22,Tyumen Oblast,Tyumen,Web,Organic Search,beauty,Perfume,121.97,2,7,Cash,3,0,4.9,243.94
50324,1183,2024-04-23,Orenburg Oblast,Orenburg,App,Direct,home,Desk Lamp,42.59,1,7,Credit,3,0,4.4,42.59
50325,1208,2024-04-24,Perm Krai,Perm,App,Marketplace,sports,Running Shoes,122.78,1,3,Cash,3,0,4.2,122.78
50326,1494,2024-04-25,Tomsk Oblast,Tomsk,Web,Direct,clothes,Zara Jacket,147.43,2,10,SBP,4,1,3.5,294.86
50327,1515,2024-04-26,Krasnoyarsk Krai,Krasnoyarsk,App,Paid Search,home,Desk Lamp,38.6,1,0,SBP,4,0,4.3,38.6
50328,1628,2024-04-27,Tyumen Oblast,Tyumen,App,Direct,books,Business Book,33.9,2,0,SBP,3,0,4.9,67.8
50329,1462,2024-04-28,Rostov Oblast,Rostov-on-Don,App,Paid Search,beauty,Perfume,97.18,1,7,Cash,3,0,4.4,97.18
50330,1826,2024-04-29,Khabarovsk Krai,Khabarovsk,Web,Marketplace,electronics,Smartphone Samsung,409.38,1,5,Card,6,1,4.0,409.38
50331,1708,2024-04-30,Rostov Oblast,Rostov-on-Don,Mobile,Marketplace,sports,Yoga Mat,33.85,2,5,Cash,2,0,4.5,67.7
50332,1422,2024-05-01,Saint Petersburg,Saint Petersburg,App,Marketplace,home,Desk Lamp,39.75,1,5,Card,1,0,4.5,39.75
50333,1081,2024-05-02,Bashkortostan,Ufa,Web,Marketplace,books,Business Book,30.1,2,5,Credit,3,0,4.4,60.2
50334,1234,2024-05-03,Krasnoyarsk Krai,Krasnoyarsk,Mobile,Marketplace,home,Vacuum Cleaner,238.57,1,10,SBP,4,0,4.5,238.57
50335,1189,2024-05-04,Perm Krai,Perm,Web,Organic Search,clothes,Adidas Sneakers,103.59,2,5,Card,1,0,4.4,207.18
50336,1790,2024-05-05,Krasnodar Krai,Sochi,Mobile,Marketplace,kids,Board Game,38.0,1,0,Credit,4,1,3.7,38.0
50337,1135,2024-05-06,Irkutsk Oblast,Irkutsk,App,Paid Search,kids,Lego Set,74.78,3,5,Cash,4,0,4.7,224.34
50338,1553,2024-05-07,Moscow,Moscow,Mobile,Social,electronics,Wireless Headphones,132.61,2,20,Cash,1,0,4.6,265.22
50339,1160,2024-05-08,Khabarovsk Krai,Khabarovsk,Web,Marketplace,clothes,Winter Hoodie,68.16,1,3,SBP,5,0,4.5,68.16
50340,1612,2024-05-09,Moscow,Moscow,App,Organic Search,electronics,Smartphone Samsung,530.1,1,15,Cash,1,0,5.0,530.1
50341,1641,2024-05-10,Orenburg Oblast,Orenburg,App,Paid Search,electronics,Wireless Headphones,86.76,2,10,Cash,4,1,3.6,173.52
50342,1464,2024-05-11,Irkutsk Oblast,Irkutsk,App,Marketplace,kids,Board Game,31.05,1,0,SBP,4,0,4.6,31.05
50343,1239,2024-05-12,Kaliningrad Oblast,Kaliningrad,App,Email,clothes,Zara Jacket,115.87,1,0,Card,3,0,5.0,115.87
50344,1150,2024-05-13,Krasnodar Krai,Sochi,App,Social,electronics,Smartphone Samsung,534.06,1,12,Card,4,0,4.5,534.06
50345,1790,2024-05-14,Samara Oblast,Samara,Web,Email,kids,Lego Set,77.68,2,15,Credit,4,0,4.8,155.36
50346,1645,2024-05-15,Novosibirsk Oblast,Novosibirsk,App,Marketplace,kids,Lego Set,100.66,4,7,Card,3,0,4.5,402.64
50347,1016,2024-05-16,Yaroslavl Oblast,Yaroslavl,App,Marketplace,auto,Car Vacuum,49.4,1,12,Cash,3,0,4.6,49.4
50348,1094,2024-05-17,Orenburg Oblast,Orenburg,App,Email,home,Coffee Machine,195.31,1,10,SBP,3,0,4.7,195.31
50349,1356,2024-05-18,Stavropol Krai,Stavropol,App,Marketplace,auto,Car Vacuum,44.76,1,7,Credit,3,0,4.9,44.76
50350,1332,2024-05-19,Yaroslavl Oblast,Yaroslavl,App,Email,home,Bed Linen Set,83.54,1,10,Credit,1,0,4.7,83.54
50351,1020,2024-05-20,Samara Oblast,Samara,App,Email,books,Business Book,28.67,1,7,SBP,3,0,4.4,28.67
50352,1420,2024-05-21,Udmurtia,Izhevsk,Web,Marketplace,clothes,Adidas Sneakers,130.22,1,12,SBP,3,0,4.5,130.22
50353,1639,2024-05-22,Krasnodar Krai,Krasnodar,App,Email,electronics,Laptop Lenovo IdeaPad,843.47,1,0,SBP,2,0,4.5,843.47
50354,1426,2024-05-23,Saint Petersburg,Saint Petersburg,App,Email,sports,Bicycle Helmet,62.66,2,7,SBP,1,0,4.5,125.32
50355,1195,2024-05-24,Orenburg Oblast,Orenburg,Web,Marketplace,clothes,Adidas Sneakers,91.23,3,20,Cash,5,0,4.6,273.69
50356,1171,2024-05-25,Irkutsk Oblast,Irkutsk,Web,Paid Search,clothes,Zara Jacket,124.1,1,5,Cash,3,0,4.7,124.1
50357,1783,2024-05-26,Primorsky Krai,Vladivostok,Web,Paid Search,sports,Running Shoes,152.09,1,5,Credit,5,0,4.4,152.09
50358,1036,2024-05-27,Tomsk Oblast,Tomsk,Web,Email,kids,Kids Backpack,33.08,2,5,SBP,1,1,4.1,66.16
50359,1567,2024-05-28,Krasnoyarsk Krai,Krasnoyarsk,Mobile,Social,electronics,Smartphone Samsung,346.71,1,5,Cash,4,0,4.0,346.71
50360,1752,2024-05-29,Krasnodar Krai,Krasnodar,App,Social,electronics,Wireless Headphones,92.55,1,15,Card,4,0,4.6,92.55
50361,1799,2024-05-30,Yaroslavl Oblast,Yaroslavl,App,Marketplace,sports,Dumbbells Set,90.05,1,10,Card,4,0,4.6,90.05
50362,1797,2024-05-31,Stavropol Krai,Stavropol,Mobile,Organic Search,kids,Board Game,28.38,2,3,Credit,2,1,3.7,56.76
50363,1610,2024-06-01,Saint Petersburg,Saint Petersburg,App,Paid Search,home,Coffee Machine,150.52,1,0,Card,2,0,4.4,150.52
50364,1134,2024-06-02,Novosibirsk Oblast,Novosibirsk,App,Social,sports,Dumbbells Set,72.65,1,7,Cash,4,0,4.7,72.65
50365,1590,2024-06-03,Chelyabinsk Oblast,Chelyabinsk,App,Paid Search,beauty,Makeup Palette,37.36,2,3,Card,5,0,4.6,74.72
50366,1453,2024-06-04,Krasnodar Krai,Krasnodar,App,Email,clothes,Winter Hoodie,61.1,1,5,Cash,4,0,4.5,61.1
50367,1840,2024-06-05,Omsk Oblast,Omsk,App,Social,electronics,Smartphone Samsung,342.69,1,15,SBP,3,1,4.2,342.69
50368,1748,2024-06-06,Moscow,Moscow,App,Organic Search,sports,Bicycle Helmet,50.9,1,3,Cash,1,0,4.6,50.9
50369,1009,2024-06-07,Kaliningrad Oblast,Kaliningrad,App,Marketplace,clothes,Basic T-Shirt,28.7,1,3,Card,3,0,4.5,28.7
50370,1497,2024-06-08,Tyumen Oblast,Tyumen,Mobile,Direct,clothes,Adidas Sneakers,116.82,1,25,Card,1,0,4.6,116.82
50371,1361,2024-06-09,Rostov Oblast,Rostov-on-Don,Web,Marketplace,home,Bed Linen Set,46.16,1,5,SBP,3,0,4.7,46.16
50372,1350,2024-06-10,Saratov Oblast,Saratov,Web,Marketplace,home,Desk Lamp,35.48,4,25,Credit,5,0,4.2,141.92
50373,1338,2024-06-11,Volgograd Oblast,Volgograd,Web,Marketplace,electronics,Smart Watch,158.57,1,3,Credit,4,0,5.0,158.57
50374,1789,2024-06-12,Primorsky Krai,Vladivostok,Web,Marketplace,electronics,Smartphone Samsung,516.98,1,12,Cash,4,0,4.5,516.98
50375,1424,2024-06-13,Saratov Oblast,Saratov,App,Paid Search,auto,Phone Holder,20.9,1,15,Credit,3,0,4.7,20.9
50376,1238,2024-06-14,Nizhny Novgorod Oblast,Nizhny Novgorod,App,Email,sports,Running Shoes,98.99,2,10,Cash,2,0,4.9,197.98
50377,1168,2024-06-15,Volgograd Oblast,Volgograd,Web,Organic Search,electronics,Laptop Lenovo IdeaPad,580.47,1,10,Cash,3,0,4.8,580.47
50378,1632,2024-06-16,Novosibirsk Oblast,Novosibirsk,Mobile,Organic Search,electronics,Laptop Lenovo IdeaPad,657.7,1,3,Credit,4,0,5.0,657.7
50379,1538,2024-06-17,Kaliningrad Oblast,Kaliningrad,Mobile,Organic Search,sports,Dumbbells Set,147.58,1,5,Card,2,0,4.4,147.58
50380,1051,2024-06-18,Irkutsk Oblast,Irkutsk,Web,Direct,electronics,Smart Watch,182.58,1,25,Cash,5,0,4.4,182.58
50381,1463,2024-06-19,Nizhny Novgorod Oblast,Nizhny Novgorod,Web,Social,sports,Running Shoes,116.04,1,0,Card,2,0,4.6,116.04
50382,1466,2024-06-20,Yaroslavl Oblast,Yaroslavl,Web,Marketplace,beauty,Perfume,104.69,1,0,Card,1,0,4.8,104.69
